Year,Date,Month,Species,ID,Tissue,Treatment,Tot.NSC,Starch,Tot.Sug,Suc,Gluc.Fruc
2013,2013-03-20,3,PIED,20,twig,CC,8.535271483,3.67352323,4.861748253,1.799768455,3.061979798
2013,2013-03-20,3,PIED,21,leaf,H,8.492522988,1.341952565,7.150570423,1.523437046,5.627133377
2013,2013-03-20,3,PIED,21,twig,H,7.577870453,2.378084732,5.199785721,2.459566606,2.740219115
2013,2013-03-20,3,PIED,22,leaf,A,7.173094334,1.142814094,6.030280241,1.25557989,4.774700351
2013,2013-03-20,3,PIED,22,twig,A,8.925667886,2.640663096,6.28500479,3.167875405,3.117129386
2013,2013-03-20,3,PIED,23,twig,CC,NA,NA,NA,NA,NA
2013,2013-03-20,3,PIED,24,leaf,A,6.647095455,1.860292221,4.786803235,1.739334232,3.047469003
2013,2013-03-20,3,PIED,24,twig,A,5.687006091,1.481265934,4.205740158,1.895568233,2.310171925
2013,2013-03-20,3,PIED,25,leaf,H,6.495596661,2.420016128,4.075580533,1.177682228,2.897898305
2013,2013-03-20,3,PIED,25,twig,H,9.659325508,4.423846565,5.235478943,2.155683141,3.079795802
2013,2013-03-20,3,PIED,26,leaf,H,6.427786885,1.742405402,4.685381483,1.181378856,3.504002628
2013,2013-03-20,3,PIED,26,twig,H,11.20892602,4.878265547,6.330660469,2.816537399,3.51412307
2013,2013-03-20,3,PIED,27,leaf,A,8.119349352,1.232200093,6.88714926,2.715689903,4.171459357
2013,2013-03-20,3,PIED,27,twig,A,8.016593832,3.315796915,4.700796917,2.596141327,2.104655591
2013,2013-03-20,3,PIED,28,leaf,A,8.447580104,2.408508962,6.039071142,2.058892889,3.980178253
2013,2013-03-20,3,PIED,28,twig,A,8.48139973,3.581753393,4.899646337,2.081498486,2.818147851
2013,2013-03-20,3,PIED,29,leaf,H,5.513621799,0.549155429,4.96446637,1.333076712,3.631389658
2013,2013-03-20,3,PIED,29,twig,H,9.653126196,4.085498872,5.567627324,2.630978387,2.936648937
2013,2013-03-20,3,PIED,3,leaf,HD,5.058900153,0.252709205,4.806190948,1.328103119,3.478087829
2013,2013-03-20,3,PIED,3,twig,HD,6.915898461,1.525637898,5.390260563,2.320043652,3.070216911
2013,2013-03-20,3,PIED,30,leaf,A,11.35964394,4.354320986,7.005322954,0.288093264,6.71722969
2013,2013-03-20,3,PIED,30,twig,A,7.596295866,2.938487531,4.657808335,2.870726842,1.787081493
2013,2013-03-20,3,PIED,31,leaf,CC,7.419071613,0.92446419,6.494607423,2.227451993,4.26715543
2013,2013-03-20,3,PIED,31,twig,CC,8.07703241,3.451339046,4.625693364,1.72049733,2.905196034
2013,2013-03-20,3,PIED,32,leaf,CC,9.668987178,1.738974978,7.9300122,2.527110767,5.402901433
2013,2013-03-20,3,PIED,32,twig,CC,10.56097607,4.158568277,6.402407793,2.742200386,3.660207407
2013,2013-03-20,3,PIED,4,leaf,D,6.849464692,0.485480689,6.363984002,2.701049988,3.662934014
2013,2013-03-20,3,PIED,4,twig,D,9.167193661,3.763415337,5.403778325,2.369426975,3.03435135
2013,2013-03-20,3,PIED,5,leaf,D,6.640710403,0.859917394,5.78079301,1.55123603,4.22955698
2013,2013-03-20,3,PIED,5,twig,D,9.599076381,3.826446344,5.772630037,2.156139683,3.616490354
2013,2013-03-20,3,PIED,6,leaf,D,6.665496624,1.199405179,5.466091445,2.362623689,3.103467756
2013,2013-03-20,3,PIED,6,twig,D,8.351678647,2.561704017,5.78997463,2.718397859,3.071576771
2013,2013-03-20,3,PIED,7,leaf,HD,5.437657565,0.342077698,5.095579867,1.977070813,3.118509054
2013,2013-03-20,3,PIED,7,twig,HD,8.653005204,2.645027948,6.007977257,3.161209192,2.846768065
2013,2013-03-20,3,PIED,8,leaf,HD,5.489278005,0.06693697,5.422341035,1.718202556,3.704138479
2013,2013-03-20,3,PIED,8,twig,HD,8.145991592,2.168424492,5.9775671,3.199691198,2.777875902
2013,2013-03-20,3,PIED,9,leaf,D,5.730723778,0,5.730723778,1.504387692,4.226336086
2013,2013-03-20,3,PIED,9,twig,D,5.52032441,0.73542556,4.784898851,2.046147605,2.738751246
2013,2013-06-19,6,JUMO,101,bole,A,2.230584672,1.543437191,0.687147481,0.513021558,0.174125924
2013,2013-06-19,6,JUMO,101,leaf,A,13.30562153,8.827929016,4.477692509,2.99015879,1.48753372
2013,2013-06-19,6,JUMO,101,twig,A,3.125775007,1.173040874,1.952734133,1.293489795,0.659244338
2013,2013-06-19,6,JUMO,102,bole,A,1.219061444,0.642794144,0.576267301,0.391870855,0.184396446
2013,2013-06-19,6,JUMO,102,leaf,A,9.11504513,4.765836913,4.349208217,1.876223467,2.47298475
2013,2013-06-19,6,JUMO,102,root,A,6.335472371,3.889552584,2.445919787,1.151242425,1.294677362
2013,2013-06-19,6,JUMO,102,twig,A,5.411159939,2.525482016,2.885677924,1.493061374,1.39261655
2013,2013-06-19,6,JUMO,103,bole,D,2.512448504,0.553495181,1.958953323,0.913789985,1.045163339
2013,2013-06-19,6,JUMO,103,leaf,D,9.521961905,3.760190477,5.761771429,0.907961904,4.853809524
2013,2013-06-19,6,JUMO,103,twig,D,5.433438525,1.966025615,3.46741291,1.813486681,1.65392623
2013,2013-06-19,6,JUMO,104,bole,D,1.125303917,0,1.125303917,0.872689795,0.252614122
2013,2013-06-19,6,JUMO,104,leaf,D,9.631407408,4.862774929,4.768632479,1.672005698,3.096626781
2013,2013-06-19,6,JUMO,104,root,D,7.87114302,4.987170371,2.88397265,0.91480114,1.96917151
2013,2013-06-19,6,JUMO,104,twig,D,3.470345964,1.596361561,1.873984403,1.089331711,0.784652691
2013,2013-06-19,6,JUMO,105,leaf,HD,7.682425582,1.269662778,6.412762804,3.350011936,3.062750868
2013,2013-06-19,6,JUMO,105,twig,HD,2.156792243,0.404728243,1.752064,0.827171879,0.924892121
2013,2013-06-19,6,JUMO,106,bole,D,1.92692437,0.703594427,1.223329943,0.632135781,0.591194162
2013,2013-06-19,6,JUMO,106,leaf,D,8.689857943,1.89358385,6.796274094,1.609276157,5.186997937
2013,2013-06-19,6,JUMO,107,bole,HD,1.821406851,0.74443442,1.076972431,0.539261487,0.537710944
2013,2013-06-19,6,JUMO,107,leaf,HD,7.516509091,1.449090909,6.067418182,1.614036364,4.453381818
2013,2013-06-19,6,JUMO,107,twig,HD,5.310246949,0.976850946,4.333396003,1.869282601,2.464113403
2013,2013-06-19,6,JUMO,108,bole,HD,1.52673065,0,1.52673065,0.550634233,0.976096418
2013,2013-06-19,6,JUMO,108,leaf,HD,9.570448343,1.865559454,7.704888889,2.99608577,4.708803119
2013,2013-06-19,6,JUMO,108,root,HD,8.399644608,3.811534179,4.588110429,0.869183493,3.718926936
2013,2013-06-19,6,JUMO,108,twig,HD,2.826517229,0.505748256,2.320768973,1.08265181,1.238117163
2013,2013-06-19,6,JUMO,110,bole,D,1.488437493,0.167264,1.321173493,0.374262926,0.946910567
2013,2013-06-19,6,JUMO,110,leaf,D,9.290125678,1.91492185,7.375203828,2.037218501,5.337985327
2013,2013-06-19,6,JUMO,110,root,D,3.100106739,1.203729534,1.896377205,0.807924921,1.088452284
2013,2013-06-19,6,JUMO,110,twig,D,3.092421489,0.609816716,2.482604773,1.551512695,0.931092078
2013,2013-06-19,6,JUMO,111,bole,D,1.231274436,0.438111372,0.793163064,0.074930921,0.718232143
2013,2013-06-19,6,JUMO,111,leaf,D,6.794571514,2.206849837,4.587721677,1.862585787,2.725135891
2013,2013-06-19,6,JUMO,111,root,D,4.628867949,1.784431134,2.844436815,0.943210534,1.901226281
2013,2013-06-19,6,JUMO,111,twig,D,5.113409301,1.751423002,3.361986299,1.236920747,2.125065553
2013,2013-06-19,6,JUMO,112,leaf,D,8.652414566,1.692078432,6.960336135,2.015775911,4.944560224
2013,2013-06-19,6,JUMO,112,twig,D,4.482541545,1.932852395,2.54968915,0.353075269,2.196613881
2013,2013-06-19,6,JUMO,113,bole,D,0.730466097,0.046370371,0.684095727,0.352216525,0.331879202
2013,2013-06-19,6,JUMO,113,leaf,D,10.86966662,4.498342223,6.371324392,1.971285483,4.40003891
2013,2013-06-19,6,JUMO,113,twig,D,6.187114354,4.167788128,2.019326226,0,2.019326226
2013,2013-06-19,6,JUMO,114,bole,HD,1.79506452,0.509392964,1.285671557,0.411916041,0.873755516
2013,2013-06-19,6,JUMO,114,leaf,HD,9.952764132,4.291980506,5.660783626,1.900612086,3.76017154
2013,2013-06-19,6,JUMO,114,root,HD,6.61401626,4.377908656,2.236107604,0.599535629,1.636571976
2013,2013-06-19,6,JUMO,114,twig,HD,3.691952936,0.285067325,3.406885611,1.279488033,2.127397578
2013,2013-06-19,6,JUMO,115,bole,HD,2.282657952,0.532723312,1.749934641,0.621452724,1.128481917
2013,2013-06-19,6,JUMO,115,leaf,HD,11.03097875,5.738676863,5.292301887,1.650501445,3.641800442
2013,2013-06-19,6,JUMO,115,root,HD,4.753922061,2.200237037,2.553685024,0.94667182,1.607013205
2013,2013-06-19,6,JUMO,115,twig,HD,6.06257971,3.008348732,3.054230979,1.09853895,1.955692029
2013,2013-06-19,6,JUMO,116,bole,D,2.380410919,0.737807445,1.642603474,0.716743425,0.92586005
2013,2013-06-19,6,JUMO,116,leaf,D,11.66173231,4.076850066,7.58488224,2.753120335,4.831761905
2013,2013-06-19,6,JUMO,116,root,D,7.567955832,3.599193927,3.968761905,1.548610076,2.420151829
2013,2013-06-19,6,JUMO,116,twig,D,7.033937788,2.676636047,4.357301741,2.348718698,2.008583043
2013,2013-06-19,6,JUMO,117,bole,H,2.423746364,0.938150777,1.485595587,0.616058395,0.869537193
2013,2013-06-19,6,JUMO,117,leaf,H,11.36199295,6.775257589,4.586735356,1.559856034,3.026879323
2013,2013-06-19,6,JUMO,117,root,H,4.222358824,2.29118259,1.931176234,1.033631885,0.897544349
2013,2013-06-19,6,JUMO,117,twig,H,5.700033209,2.556146877,3.143886332,0.729576643,2.41430969
2013,2013-06-19,6,JUMO,118,bole,H,0,0,0,0,0
2013,2013-06-19,6,JUMO,118,leaf,H,9.036155844,4.067442857,4.968712987,1.418777922,3.549935065
2013,2013-06-19,6,JUMO,118,twig,H,4.285663322,1.239953623,3.045709699,1.331651282,1.714058417
2013,2013-06-19,6,JUMO,119,bole,H,1.786158854,1.019036064,0.76712279,0.313494459,0.453628332
2013,2013-06-19,6,JUMO,119,leaf,H,8.00702352,3.257200989,4.749822531,1.258352866,3.491469665
2013,2013-06-19,6,JUMO,119,root,H,9.741010633,8.625381727,1.115628906,0.308442392,0.807186514
2013,2013-06-19,6,JUMO,119,twig,H,7.441879562,3.944852646,3.497026916,1.524337135,1.972689781
2013,2013-06-19,6,JUMO,120,bole,CC,1.241818295,0.074401737,1.167416558,0.622780527,0.544636031
2013,2013-06-19,6,JUMO,120,leaf,CC,NA,NA,NA,NA,3.51474076
2013,2013-06-19,6,JUMO,120,twig,CC,3.67223985,1.22148512,2.45075473,0.989307224,1.461447506
2013,2013-06-19,6,JUMO,121,bole,H,1.295320898,0.366399568,0.92892133,0.332320736,0.596600595
2013,2013-06-19,6,JUMO,121,leaf,H,6.65342384,0.735873422,5.917550418,3.021386457,2.896163961
2013,2013-06-19,6,JUMO,121,root,H,9.994494866,4.783035483,5.211459384,0.895287582,4.316171802
2013,2013-06-19,6,JUMO,121,twig,H,2.482393464,0,2.482393464,1.583252724,0.899140741
2013,2013-06-19,6,JUMO,122,bole,A,1.267116316,0.741791945,0.525324371,0.278077614,0.247246758
2013,2013-06-19,6,JUMO,122,leaf,A,12.21504647,8.602796582,3.612249884,1.92102875,1.691221134
2013,2013-06-19,6,JUMO,122,root,A,0.359508706,0.359508706,0,0,0
2013,2013-06-19,6,JUMO,122,twig,A,4.132354646,1.427385337,2.70496931,1.456387895,1.248581415
2013,2013-06-19,6,JUMO,123,bole,A,2.183648607,1.324162319,0.859486288,0.412242587,0.447243701
2013,2013-06-19,6,JUMO,123,leaf,A,NA,NA,NA,NA,2.821432411
2013,2013-06-19,6,JUMO,123,twig,A,4.296004559,1.151908832,3.144095727,1.400031909,1.744063818
2013,2013-06-19,6,JUMO,124,bole,A,2.631210514,0.90012521,1.731085305,1.021725209,0.709360096
2013,2013-06-19,6,JUMO,124,leaf,A,10.09145106,4.842642156,5.248808902,2.628232866,2.620576036
2013,2013-06-19,6,JUMO,124,root,A,NA,NA,1.001345531,0.24477093,0.756574601
2013,2013-06-19,6,JUMO,124,twig,A,4.178884616,0.958425,3.220459616,1.847451923,1.373007693
2013,2013-06-19,6,JUMO,125,bole,H,1.559379845,0.521328682,1.038051163,0.565784496,0.472266667
2013,2013-06-19,6,JUMO,125,leaf,H,9.758780951,3.427123808,6.331657143,2.291580953,4.040076191
2013,2013-06-19,6,JUMO,125,twig,H,4.312835628,1.342356044,2.970479584,1.603529902,1.366949682
2013,2013-06-19,6,JUMO,126,bole,CC,2.047399444,0.765855426,1.281544018,0.532809189,0.748734829
2013,2013-06-19,6,JUMO,126,leaf,CC,12.96160624,7.07219103,5.889415205,2.607559455,3.281855751
2013,2013-06-19,6,JUMO,126,twig,CC,8.988197739,3.124847552,5.863350187,2.892210526,2.971139661
2013,2013-06-19,6,JUMO,127,bole,CC,0,0,0,0,0
2013,2013-06-19,6,JUMO,127,leaf,CC,10.91300969,6.291780156,4.62122953,1.988892738,2.632336792
2013,2013-06-19,6,JUMO,127,twig,CC,6.912449546,3.168603061,3.743846485,1.137082258,2.606764228
2013,2013-06-19,6,JUMO,128,bole,CC,0.641205883,0.518845589,0.122360294,0.122360294,0
2013,2013-06-19,6,JUMO,128,leaf,CC,9.308192918,4.666355922,4.641836997,1.61571856,3.026118437
2013,2013-06-19,6,JUMO,128,twig,CC,5.25674302,3.004524217,2.252218804,1.063354986,1.188863818
2013,2013-06-19,6,JUMO,129,bole,CC,1.404487542,0.501994613,0.902492929,0.52766734,0.374825589
2013,2013-06-19,6,JUMO,129,leaf,CC,14.70867428,10.41718726,4.29148702,2.418645206,1.872841814
2013,2013-06-19,6,JUMO,129,twig,CC,2.56319842,0,2.56319842,1.508136085,1.055062336
2013,2013-06-19,6,JUMO,130,bole,CC,1.864040747,0.617479991,1.246560757,0.585706039,0.660854718
2013,2013-06-19,6,JUMO,130,leaf,CC,12.7748011,6.059215666,6.715585429,2.046370545,4.669214885
2013,2013-06-19,6,JUMO,130,twig,CC,5.823239559,3.093040338,2.730199221,0.699958071,2.030241151
2013,2013-06-19,6,JUMO,131,bole,A,1.291922739,0.16332748,1.128595259,0.562093065,0.566502195
2013,2013-06-19,6,JUMO,131,leaf,A,9.08395184,3.154131773,5.929820067,2.392677592,3.537142475
2013,2013-06-19,6,JUMO,131,root,A,4.121775453,0.640259429,3.481516024,0.946200567,2.535315457
2013,2013-06-19,6,JUMO,131,twig,A,5.537171034,2.145630072,3.391540962,1.400459923,1.991081039
2013,2013-06-19,6,JUMO,NATE,bole,A,0.256114268,0.077878066,0.178236203,0.170523973,0.00771223
2013,2013-06-19,6,JUMO,NATE,leaf,A,10.65703784,5.1324973,5.524540541,1.731428572,3.793111969
2013,2013-06-19,6,JUMO,NATE,twig,A,4.826093589,0.756080348,4.070013241,2.241741866,1.828271375
2013,2013-06-19,6,PIED,1,bole,CC,3.165281202,1.533506113,1.631775089,0.816750202,0.815024887
2013,2013-06-19,6,PIED,1,leaf,CC,5.09261554,0.594433966,4.498181574,1.825985568,2.672196006
2013,2013-06-19,6,PIED,1,twig,CC,14.61474875,7.635540811,6.979207935,4.43456954,2.544638395
2013,2013-06-19,6,PIED,10,bole,D,1.932070795,0.576562737,1.355508058,0.602333729,0.753174329
2013,2013-06-19,6,PIED,10,leaf,D,4.354566372,0.496399494,3.858166878,1.619442478,2.2387244
2013,2013-06-19,6,PIED,10,root,D,1.827147541,0.915241837,0.911905704,0.553037258,0.358868446
2013,2013-06-19,6,PIED,10,twig,D,8.935776,3.171485647,5.764290353,3.163201412,2.601088941
2013,2013-06-19,6,PIED,11,bole,D,2.742126013,1.446989101,1.295136912,0.879902547,0.415234365
2013,2013-06-19,6,PIED,11,leaf,D,4.726703628,0.318018058,4.40868557,2.587609061,1.821076509
2013,2013-06-19,6,PIED,11,twig,D,9.942791951,4.394547249,5.548244702,2.628978275,2.919266427
2013,2013-06-19,6,PIED,13,bole,HD,2.220692566,0.30755012,1.913142446,1.037081055,0.876061391
2013,2013-06-19,6,PIED,13,leaf,HD,4.204052705,0,4.204052705,1.325705965,2.878346741
2013,2013-06-19,6,PIED,13,root,HD,2.2590835,0,2.2590835,1.325738579,0.933344921
2013,2013-06-19,6,PIED,13,twig,HD,3.579982613,0,3.579982613,1.903082299,1.676900314
2013,2013-06-19,6,PIED,14,bole,D,2.195785061,1.175562988,1.020222074,0.726899443,0.293322631
2013,2013-06-19,6,PIED,14,leaf,D,4.485330614,0.027949685,4.457380929,1.901014449,2.55636648
2013,2013-06-19,6,PIED,14,twig,D,9.161920306,3.637039848,5.524880458,2.562064901,2.962815557
2013,2013-06-19,6,PIED,15,leaf,D,2.571464274,0.376150216,2.195314058,0.426901961,1.768412097
2013,2013-06-19,6,PIED,15,twig,D,4.644133162,0.907435355,3.736697807,1.77330271,1.963395097
2013,2013-06-19,6,PIED,16,leaf,H,5.445919138,0.34887062,5.097048518,2.838037736,2.259010782
2013,2013-06-19,6,PIED,16,twig,H,5.936610687,1.164101946,4.772508742,2.241256341,2.531252401
2013,2013-06-19,6,PIED,17,leaf,H,2.887985064,0.264548917,2.623436147,2.018681852,0.604754295
2013,2013-06-19,6,PIED,17,twig,H,5.440874397,0.532549253,4.908325144,2.915195408,1.993129736
2013,2013-06-19,6,PIED,18,leaf,HD,3.395252838,0.158539879,3.236712959,0.789694236,2.447018723
2013,2013-06-19,6,PIED,18,root,HD,3.529530804,0.759671738,2.769859067,1.470028094,1.299830973
2013,2013-06-19,6,PIED,18,twig,HD,6.410521654,1.358753445,5.051768209,2.01275935,3.039008859
2013,2013-06-19,6,PIED,2,bole,A,3.680110053,1.776998942,1.903111111,1.237341799,0.665769312
2013,2013-06-19,6,PIED,2,leaf,A,3.623888549,0.141440027,3.482448522,2.419495073,1.062953449
2013,2013-06-19,6,PIED,2,root,A,7.015791646,4.496284201,2.519507446,1.501990073,1.017517373
2013,2013-06-19,6,PIED,2,twig,A,11.62956978,6.132492067,5.497077713,3.519096656,1.977981057
2013,2013-06-19,6,PIED,20,bole,CC,4.331247357,2.180735729,2.150511628,1.10005074,1.050460888
2013,2013-06-19,6,PIED,20,leaf,CC,5.63465882,0.883714039,4.750944781,2.463052796,2.287891986
2013,2013-06-19,6,PIED,20,twig,CC,14.25025745,6.744233826,7.506023619,4.153482017,3.352541602
2013,2013-06-19,6,PIED,21,bole,H,1.229528456,0.184914572,1.044613884,0.676675923,0.367937962
2013,2013-06-19,6,PIED,21,leaf,H,3.134861017,0.058213117,3.0766479,1.452487547,1.624160354
2013,2013-06-19,6,PIED,21,twig,H,8.659660853,3.621580911,5.038079942,2.97394719,2.064132752
2013,2013-06-19,6,PIED,22,bole,A,2.199799908,1.242032886,0.957767022,0.684899954,0.272867068
2013,2013-06-19,6,PIED,22,leaf,A,6.222910217,1.839603715,4.383306502,1.563417957,2.819888545
2013,2013-06-19,6,PIED,22,root,A,5.918337222,3.047359492,2.870977731,1.537268293,1.333709438
2013,2013-06-19,6,PIED,22,twig,A,11.95176076,6.605932461,5.345828295,3.067114354,2.278713942
2013,2013-06-19,6,PIED,23,bole,CC,2.257683615,1.159415286,1.098268329,0.861399829,0.2368685
2013,2013-06-19,6,PIED,23,leaf,CC,6.89161609,1.43783204,5.453784051,2.890153846,2.563630205
2013,2013-06-19,6,PIED,23,twig,CC,13.66588236,9.289134264,4.376748092,2.818978895,1.557769197
2013,2013-06-19,6,PIED,24,leaf,A,5.566518915,0.229670851,5.336848064,2.158117312,3.178730752
2013,2013-06-19,6,PIED,24,twig,A,NA,NA,NA,NA,2.896273856
2013,2013-06-19,6,PIED,25,bole,H,0.910238337,0.371247668,0.538990669,0.327800053,0.211190616
2013,2013-06-19,6,PIED,25,leaf,H,2.961791345,0,2.961791345,2.218483072,0.743308273
2013,2013-06-19,6,PIED,25,root,H,2.408581482,0.670732871,1.737848611,0.933582871,0.804265741
2013,2013-06-19,6,PIED,26,bole,H,2.259259141,0.3062173,1.953041841,1.324639385,0.628402457
2013,2013-06-19,6,PIED,26,leaf,H,4.166703337,0.218725339,3.947977998,1.712586726,2.235391273
2013,2013-06-19,6,PIED,26,twig,H,6.924908308,0.64318523,6.281723077,3.038459077,3.243264
2013,2013-06-19,6,PIED,27,bole,A,1.090205792,0.485093007,0.605112786,0.221946315,0.383166471
2013,2013-06-19,6,PIED,27,leaf,A,3.223160839,0.15880979,3.064351049,1.132018182,1.932332868
2013,2013-06-19,6,PIED,27,twig,A,9.864496867,3.910924217,5.95357265,3.891724217,2.061848433
2013,2013-06-19,6,PIED,28,bole,A,1.251081482,0.657664488,0.593416994,0.3955939,0.197823094
2013,2013-06-19,6,PIED,28,leaf,A,4.142934366,0.256221255,3.886713111,1.825556523,2.061156588
2013,2013-06-19,6,PIED,28,root,A,5.142123222,0.625367881,4.516755342,2.106160221,2.410595121
2013,2013-06-19,6,PIED,28,twig,A,9.592427128,5.594626263,3.997800866,1.936496392,2.061304474
2013,2013-06-19,6,PIED,29,bole,H,2.623881482,0.623398942,2.00048254,1.161456085,0.839026455
2013,2013-06-19,6,PIED,29,leaf,H,2.262186856,0.332406131,1.929780725,0.750782789,1.178997937
2013,2013-06-19,6,PIED,29,root,H,2.466810864,0.569612919,1.897197945,0.807017372,1.090180573
2013,2013-06-19,6,PIED,29,twig,H,6.732831258,1.073660562,5.659170696,2.466821001,3.192349695
2013,2013-06-19,6,PIED,3,bole,HD,3.22033922,0.26275387,2.95758535,1.49793765,1.4596477
2013,2013-06-19,6,PIED,3,leaf,HD,3.997587232,0,3.997587232,2.780664349,1.216922883
2013,2013-06-19,6,PIED,3,root,HD,2.305315382,0.468054894,1.837260488,0.900673041,0.936587447
2013,2013-06-19,6,PIED,3,twig,HD,NA,NA,NA,NA,1.753252866
2013,2013-06-19,6,PIED,30,bole,A,3.339781482,1.787670371,1.552111111,1.197095371,0.355015741
2013,2013-06-19,6,PIED,30,leaf,A,5.564724659,1.271748383,4.292976276,1.260257369,3.032718908
2013,2013-06-19,6,PIED,30,root,A,2.912047038,0.881292628,2.03075441,1.361699684,0.669054726
2013,2013-06-19,6,PIED,30,twig,A,11.10464618,5.978006817,5.126639359,2.954877063,2.171762295
2013,2013-06-19,6,PIED,31,leaf,CC,4.178881385,0.430663203,3.748218182,0.908481386,2.839736797
2013,2013-06-19,6,PIED,31,twig,CC,10.19843176,5.40627494,4.792156824,2.815078908,1.977077916
2013,2013-06-19,6,PIED,32,leaf,CC,3.871760573,0.552769031,3.318991542,2.124003904,1.194987639
2013,2013-06-19,6,PIED,32,twig,CC,NA,NA,4.472768344,2.306485484,2.166282861
2013,2013-06-19,6,PIED,4,bole,D,2.65736047,0.966578923,1.690781547,0.959593849,0.731187698
2013,2013-06-19,6,PIED,4,leaf,D,3.865411765,0.175244582,3.690167183,1.050390093,2.63977709
2013,2013-06-19,6,PIED,4,root,D,1.683758232,0.044450979,1.639307252,1.034945335,0.604361918
2013,2013-06-19,6,PIED,4,twig,D,7.712181009,3.089527157,4.622653853,2.501467187,2.121186666
2013,2013-06-19,6,PIED,5,bole,D,4.082450698,1.248371911,2.834078787,2.011955958,0.822122829
2013,2013-06-19,6,PIED,5,leaf,D,3.596773792,0.336266667,3.260507125,1.212225389,2.048281737
2013,2013-06-19,6,PIED,5,root,D,3.095335969,0.894,2.201335968,1.182853755,1.018482214
2013,2013-06-19,6,PIED,5,twig,D,5.914364744,0,5.914364744,2.728053565,3.186311179
2013,2013-06-19,6,PIED,6,bole,D,2.138466097,0.934308832,1.204157265,0.910185756,0.29397151
2013,2013-06-19,6,PIED,6,leaf,D,4.38392458,0.330053873,4.053870707,1.556890236,2.496980472
2013,2013-06-19,6,PIED,6,root,D,2.759787879,1.16244697,1.597340909,0.634719697,0.962621212
2013,2013-06-19,6,PIED,6,twig,D,14.81299761,9.510073604,5.302924006,3.362650108,1.940273898
2013,2013-06-19,6,PIED,7,bole,HD,0.488173913,0,0.488173913,0.369333333,0.11884058
2013,2013-06-19,6,PIED,7,leaf,HD,3.298860903,0.014746461,3.284114442,1.028288839,2.255825603
2013,2013-06-19,6,PIED,7,twig,HD,6.319014926,1.062245336,5.25676959,2.379653918,2.877115672
2013,2013-06-19,6,PIED,8,bole,HD,2.278240562,0.459118525,1.819122037,1.262528534,0.556593503
2013,2013-06-19,6,PIED,8,leaf,HD,4.165930435,0,4.165930435,1.786499379,2.379431056
2013,2013-06-19,6,PIED,8,twig,HD,7.806818841,1.479865036,6.326953805,3.456734602,2.870219203
2013,2013-06-19,6,PIED,9,bole,D,1.483232324,0.109223666,1.374008658,0.716080808,0.65792785
2013,2013-06-19,6,PIED,9,leaf,D,4.596528449,0.791505739,3.805022711,0.674723321,3.13029939
2013,2013-06-19,6,PIED,9,twig,D,7.614305362,2.155361415,5.458943947,1.684674849,3.774269099
2013,2013-09-17,9,JUMO,101,leaf,A,4.539341676,2.029081578,2.510260098,1.74797022,0.762289878
2013,2013-09-17,9,JUMO,101,twig,A,2.420342088,1.250794613,1.169547475,0.247958249,0.921589226
2013,2013-09-17,9,JUMO,102,leaf,A,5.435368702,3.759048423,1.676320279,1.544352624,0.131967655
2013,2013-09-17,9,JUMO,102,twig,A,4.517968702,2.729444957,1.788523745,0.24545545,1.543068295
2013,2013-09-17,9,JUMO,103,leaf,D,6.981440511,4.611339075,2.370101436,2.117176396,0.25292504
2013,2013-09-17,9,JUMO,103,twig,D,4.35947741,2.963933007,1.395544403,0.718737497,0.676806907
2013,2013-09-17,9,JUMO,104,leaf,D,5.862895576,4.553608956,1.30928662,1.049249881,0.260036739
2013,2013-09-17,9,JUMO,104,twig,D,3.416179134,2.293309548,1.122869587,0.465707185,0.657162402
2013,2013-09-17,9,JUMO,105,leaf,HD,4.424838095,2.494382923,1.930455173,1.49358161,0.436873563
2013,2013-09-17,9,JUMO,105,twig,HD,2.811802151,1.839911828,0.971890323,0.610686022,0.361204301
2013,2013-09-17,9,JUMO,106,leaf,D,8.15954416,5.764501425,2.395042735,1.352501425,1.042541311
2013,2013-09-17,9,JUMO,106,twig,D,2.407511623,1.17230204,1.235209583,0.178952807,1.056256777
2013,2013-09-17,9,JUMO,107,leaf,HD,8.971821409,6.30503045,2.666790959,2.365744069,0.30104689
2013,2013-09-17,9,JUMO,107,twig,HD,4.285670429,2.732211931,1.553458498,0.978690819,0.574767679
2013,2013-09-17,9,JUMO,108,leaf,HD,4.75086112,3.127154066,1.623707055,1.623707055,0
2013,2013-09-17,9,JUMO,108,twig,HD,5.128628116,2.971817453,2.156810663,0.816478925,1.340331739
2013,2013-09-17,9,JUMO,110,leaf,D,10.62644469,7.95244691,2.673997781,2.366573437,0.307424344
2013,2013-09-17,9,JUMO,110,twig,D,5.282324496,3.910634146,1.37169035,0.728432662,0.643257689
2013,2013-09-17,9,JUMO,111,leaf,D,8.245404905,7.231852154,1.013552751,0.447520932,0.56603182
2013,2013-09-17,9,JUMO,111,twig,D,6.177029092,4.740145563,1.436883529,0.196033852,1.240849678
2013,2013-09-17,9,JUMO,112,leaf,D,7.733764119,5.960320515,1.773443605,0.963474176,0.809969429
2013,2013-09-17,9,JUMO,112,twig,D,4.599217518,3.009510323,1.589707195,0.282414599,1.307292597
2013,2013-09-17,9,JUMO,113,leaf,D,7.089881264,5.091026258,1.998855007,1.860466043,0.138388964
2013,2013-09-17,9,JUMO,113,twig,D,3.475787501,2.348079443,1.127708058,0.126653333,1.001054725
