Date,Year,Species,ID,Ypd
2004-02-20,2004,JUMO,3,-2.15
2004-03-17,2004,JUMO,3,-0.625
2004-04-14,2004,JUMO,3,-0.725
2004-05-14,2004,JUMO,3,-0.625
2004-05-25,2004,JUMO,3,-0.9
2004-06-28,2004,JUMO,3,-1.35
2004-09-22,2004,JUMO,3,-1.275
2004-10-14,2004,JUMO,3,-0.6
2004-11-17,2004,JUMO,3,-0.925
2004-12-16,2004,JUMO,3,-1.05
2005-02-03,2005,JUMO,3,-2.025
2005-03-02,2005,JUMO,3,-0.975
2005-04-07,2005,JUMO,3,-0.5
2005-05-19,2005,JUMO,3,-0.4
2005-06-22,2005,JUMO,3,-0.85
2005-07-27,2005,JUMO,3,-1.45
2005-08-24,2005,JUMO,3,-0.45
2005-10-05,2005,JUMO,3,-0.55
2005-12-01,2005,JUMO,3,-1.5
2006-01-13,2006,JUMO,3,-2.25
2006-02-09,2006,JUMO,3,-1.85
2006-03-08,2006,JUMO,3,0.9
2006-04-12,2006,JUMO,3,-0.85
2006-05-18,2006,JUMO,3,-1.85
2006-06-12,2006,JUMO,3,-2.925
2006-07-11,2006,JUMO,3,-0.825
2006-08-14,2006,JUMO,3,-0.6
2006-09-22,2006,JUMO,3,-0.85
2006-10-19,2006,JUMO,3,-0.825
2006-11-16,2006,JUMO,3,-1.55
2006-12-14,2006,JUMO,3,-1.5
2007-01-17,2007,JUMO,3,-2.3
2007-02-13,2007,JUMO,3,-1.025
2007-03-15,2007,JUMO,3,0
2007-04-18,2007,JUMO,3,-0.625
2007-05-23,2007,JUMO,3,-0.6
2007-06-27,2007,JUMO,3,-2.05
2007-07-25,2007,JUMO,3,-3.7
2007-08-23,2007,JUMO,3,-2.95
2007-09-27,2007,JUMO,3,-0.95
2007-10-25,2007,JUMO,3,-2.55
2007-11-20,2007,JUMO,3,-3.3
2007-12-20,2007,JUMO,3,-1.65
2008-02-12,2008,JUMO,3,-1.35
2008-03-19,2008,JUMO,3,-1.35
2008-04-23,2008,JUMO,3,-0.575
2008-05-21,2008,JUMO,3,-0.475
2008-06-25,2008,JUMO,3,-1.175
2008-07-30,2008,JUMO,3,-2.5
2008-08-28,2008,JUMO,3,-0.6
2008-10-03,2008,JUMO,3,-2.825
2008-10-31,2008,JUMO,3,-1
2008-12-01,2008,JUMO,3,-1.305
2009-01-22,2009,JUMO,3,-1.395
2009-03-11,2009,JUMO,3,-1.635
2009-05-06,2009,JUMO,3,-0.52
2009-07-24,2009,JUMO,3,-1.875
2009-08-19,2009,JUMO,3,-1.13
2009-09-11,2009,JUMO,3,-1.985
2009-10-15,2009,JUMO,3,-0.745
2009-12-18,2009,JUMO,3,-2.55
2010-01-26,2010,JUMO,3,-1.75
2010-03-18,2010,JUMO,3,-1.05
2010-04-21,2010,JUMO,3,-0.515
2010-05-19,2010,JUMO,3,-0.54
2010-06-16,2010,JUMO,3,-1.38
2010-07-28,2010,JUMO,3,-1.01
2010-08-25,2010,JUMO,3,-0.905
2010-09-29,2010,JUMO,3,-1
2010-10-20,2010,JUMO,3,-2.73
2010-11-17,2010,JUMO,3,-2.495
2010-12-22,2010,JUMO,3,-1.455
2011-01-26,2011,JUMO,3,-1.65
2011-02-24,2011,JUMO,3,-0.885
2011-03-23,2011,JUMO,3,-1.76
2011-04-28,2011,JUMO,3,-3.27
2011-05-25,2011,JUMO,3,-4.705
2011-07-14,2011,JUMO,3,-5.675
2011-08-03,2011,JUMO,3,-1.395
2011-08-29,2011,JUMO,3,-0.74
2011-09-29,2011,JUMO,3,-0.88
2011-10-24,2011,JUMO,3,-0.85
2011-12-02,2011,JUMO,3,-2.05
2012-02-07,2012,JUMO,3,-0.75
2012-02-28,2012,JUMO,3,-0.635
2012-03-28,2012,JUMO,3,-0.73
2012-04-27,2012,JUMO,3,-0.98
2012-05-30,2012,JUMO,3,-2.765
2012-06-20,2012,JUMO,3,-4.295
2012-07-19,2012,JUMO,3,-5.4
2012-08-21,2012,JUMO,3,-4.975
2012-09-19,2012,JUMO,3,-2
1992-03-12,1992,JUMO,4,-1.15
1992-04-21,1992,JUMO,4,-0.5
1992-05-20,1992,JUMO,4,-0.9
1992-05-23,1992,JUMO,4,-0.7
1992-07-02,1992,JUMO,4,-1.25
1992-07-09,1992,JUMO,4,-1.35
1992-07-22,1992,JUMO,4,-1.5
1992-08-06,1992,JUMO,4,-1.65
1992-08-20,1992,JUMO,4,-1.1
1992-09-23,1992,JUMO,4,-1
1992-10-20,1992,JUMO,4,-1.8
1992-11-18,1992,JUMO,4,-1.35
1993-01-13,1993,JUMO,4,-2.4
1993-02-12,1993,JUMO,4,-1.35
1993-03-16,1993,JUMO,4,-0.8
1993-04-22,1993,JUMO,4,-0.8
1993-05-21,1993,JUMO,4,-0.825
1993-06-16,1993,JUMO,4,-0.9
1993-07-15,1993,JUMO,4,-1.4
1993-08-10,1993,JUMO,4,-0.8
1993-09-16,1993,JUMO,4,-0.5
1993-10-21,1993,JUMO,4,-1.55
1993-11-23,1993,JUMO,4,-1.35
1993-12-02,1993,JUMO,4,-1.85
1993-12-21,1993,JUMO,4,-3.5
1994-01-14,1994,JUMO,4,-3.3
1994-02-11,1994,JUMO,4,-1.6
1994-03-03,1994,JUMO,4,-0.9
1994-03-11,1994,JUMO,4,-0.95
1994-04-07,1994,JUMO,4,-0.875
1994-05-05,1994,JUMO,4,-0.8
1994-06-02,1994,JUMO,4,-0.75
1994-07-07,1994,JUMO,4,-3.1
1994-07-28,1994,JUMO,4,-2.5
1994-08-25,1994,JUMO,4,-0.775
1994-09-09,1994,JUMO,4,-0.875
1994-10-13,1994,JUMO,4,-2.8
1994-10-28,1994,JUMO,4,-0.825
1994-11-22,1994,JUMO,4,-1.7
1994-12-21,1994,JUMO,4,-1.425
1995-01-10,1995,JUMO,4,-1.25
1995-02-09,1995,JUMO,4,-1.375
1995-03-08,1995,JUMO,4,-1.525
1995-04-05,1995,JUMO,4,-0.6
1995-05-04,1995,JUMO,4,-0.5
1995-06-01,1995,JUMO,4,-0.675
1995-06-28,1995,JUMO,4,-0.85
1995-07-28,1995,JUMO,4,-1.15
1995-08-23,1995,JUMO,4,-0.725
1995-09-14,1995,JUMO,4,-0.725
1995-10-20,1995,JUMO,4,-1.8
1995-12-01,1995,JUMO,4,-2.55
1996-01-19,1996,JUMO,4,-2.45
1996-02-15,1996,JUMO,4,-1.025
1996-03-19,1996,JUMO,4,-2.025
1996-04-24,1996,JUMO,4,-3.7
1996-05-22,1996,JUMO,4,-4.9
1996-06-19,1996,JUMO,4,-1.35
1996-08-01,1996,JUMO,4,-0.875
1996-09-04,1996,JUMO,4,-2.225
1996-10-03,1996,JUMO,4,-1.825
1996-11-01,1996,JUMO,4,-1.275
1996-12-03,1996,JUMO,4,-3.025
1997-01-09,1997,JUMO,4,-2.35
1997-02-11,1997,JUMO,4,-2.975
1997-03-13,1997,JUMO,4,-0.775
1997-04-21,1997,JUMO,4,-0.7
1997-05-21,1997,JUMO,4,-0.7
1997-05-27,1997,JUMO,4,-0.65
1997-06-24,1997,JUMO,4,-1.075
1997-07-22,1997,JUMO,4,-1.75
1997-09-16,1997,JUMO,4,-0.85
1997-10-09,1997,JUMO,4,-1.075
1997-10-27,1997,JUMO,4,-2.2
1997-11-18,1997,JUMO,4,-3.75
1997-12-17,1997,JUMO,4,-3.35
1998-01-12,1998,JUMO,4,-1.95
1998-02-11,1998,JUMO,4,-1.5
1998-03-10,1998,JUMO,4,-1.2
1998-04-16,1998,JUMO,4,-2.1
1998-05-16,1998,JUMO,4,-1.675
1998-05-27,1998,JUMO,4,-3.075
1998-06-24,1998,JUMO,4,-3.875
1998-07-23,1998,JUMO,4,-0.75
1998-08-19,1998,JUMO,4,-1.025
1998-09-16,1998,JUMO,4,-2.9
1998-10-14,1998,JUMO,4,-3.2
1998-11-18,1998,JUMO,4,-1.175
1998-12-18,1998,JUMO,4,-1.525
1999-01-13,1999,JUMO,4,-1.625
1999-02-16,1999,JUMO,4,-1.775
1999-03-22,1999,JUMO,4,-0.975
1999-04-08,1999,JUMO,4,-1.275
1999-05-07,1999,JUMO,4,-0.875
1999-06-03,1999,JUMO,4,-1.125
1999-07-08,1999,JUMO,4,-1.8
1999-08-06,1999,JUMO,4,-0.9
1999-09-08,1999,JUMO,4,-1.6
1999-10-05,1999,JUMO,4,-2.35
1999-11-02,1999,JUMO,4,-2.85
1999-12-14,1999,JUMO,4,-3.1
2000-01-11,2000,JUMO,4,-3.375
2000-02-16,2000,JUMO,4,-2.8
2000-03-24,2000,JUMO,4,-2.025
2000-04-13,2000,JUMO,4,-2.35
2000-06-08,2000,JUMO,4,-3.45
2000-07-18,2000,JUMO,4,-4.75
2000-08-11,2000,JUMO,4,-1.425
2000-09-07,2000,JUMO,4,-2.225
2000-10-15,2000,JUMO,4,-1.15
2000-11-21,2000,JUMO,4,-1.975
2000-12-15,2000,JUMO,4,-2.5
2001-01-11,2001,JUMO,4,-1.55
2001-02-06,2001,JUMO,4,-1.95
2001-03-09,2001,JUMO,4,-0.65
2001-04-16,2001,JUMO,4,-0.725
2001-05-10,2001,JUMO,4,-0.65
2001-06-18,2001,JUMO,4,-1.55
2001-07-11,2001,JUMO,4,-1.85
2001-08-14,2001,JUMO,4,-1.975
2001-09-13,2001,JUMO,4,-3.375
2001-10-11,2001,JUMO,4,-4.1
2001-11-07,2001,JUMO,4,-4.2
2001-12-04,2001,JUMO,4,-3.425
2002-01-03,2002,JUMO,4,-3.175
2002-02-07,2002,JUMO,4,-3.675
2002-03-07,2002,JUMO,4,-2.25
2002-04-08,2002,JUMO,4,-2.825
2002-05-15,2002,JUMO,4,-5
2002-06-18,2002,JUMO,4,-5.45
2002-07-24,2002,JUMO,4,-5
2002-08-21,2002,JUMO,4,-4.875
2002-09-18,2002,JUMO,4,-1.875
2002-10-16,2002,JUMO,4,-2.55
2002-11-06,2002,JUMO,4,-2.1
2002-12-11,2002,JUMO,4,-3.925
2003-01-08,2003,JUMO,4,-1.95
2003-02-05,2003,JUMO,4,-1.925
2003-03-12,2003,JUMO,4,-1.125
2003-04-10,2003,JUMO,4,-1.025
2003-04-30,2003,JUMO,4,-1.175
2003-05-29,2003,JUMO,4,-1
2003-06-29,2003,JUMO,4,-1.825
2003-07-23,2003,JUMO,4,-2.95
2003-08-21,2003,JUMO,4,-2.1
2003-09-17,2003,JUMO,4,-2
2003-10-21,2003,JUMO,4,-1.075
2003-11-19,2003,JUMO,4,-1.775
2003-12-18,2003,JUMO,4,-2.7
2004-01-22,2004,JUMO,4,-2.05
2004-02-20,2004,JUMO,4,-1.6
2004-03-17,2004,JUMO,4,-0.65
2004-04-14,2004,JUMO,4,-0.575
2004-05-14,2004,JUMO,4,-0.75
2004-05-25,2004,JUMO,4,-0.825
2004-06-28,2004,JUMO,4,-1.425
2004-09-22,2004,JUMO,4,-1.15
2004-10-14,2004,JUMO,4,-0.525
2004-11-17,2004,JUMO,4,-0.8
2004-12-16,2004,JUMO,4,-1.3
2005-02-03,2005,JUMO,4,-1
2005-03-02,2005,JUMO,4,-1.125
2005-04-07,2005,JUMO,4,-0.6
2005-05-19,2005,JUMO,4,-0.5
2005-06-22,2005,JUMO,4,-0.925
2005-07-27,2005,JUMO,4,-2.1
2005-08-24,2005,JUMO,4,-0.55
2005-10-05,2005,JUMO,4,-0.5
2005-12-01,2005,JUMO,4,-1.2
2006-01-13,2006,JUMO,4,-1.375
2006-02-09,2006,JUMO,4,-1.55
2006-03-08,2006,JUMO,4,-1.05
2006-04-12,2006,JUMO,4,-1.3
2006-05-18,2006,JUMO,4,-2.275
2006-06-12,2006,JUMO,4,-3.15
2006-07-11,2006,JUMO,4,-0.55
2006-08-14,2006,JUMO,4,-0.425
2006-09-22,2006,JUMO,4,-0.75
2006-10-19,2006,JUMO,4,-1.2
2006-11-16,2006,JUMO,4,-1.8
2006-12-14,2006,JUMO,4,-1.65
2007-01-17,2007,JUMO,4,-2.025
2007-02-13,2007,JUMO,4,-1.35
2007-03-15,2007,JUMO,4,-0.675
2007-04-18,2007,JUMO,4,-0.65
2007-05-23,2007,JUMO,4,-0.675
2007-06-27,2007,JUMO,4,-2.325
2007-07-25,2007,JUMO,4,-3.7
2007-08-23,2007,JUMO,4,-2.425
2007-09-27,2007,JUMO,4,
2007-10-25,2007,JUMO,4,-2.925
2007-11-20,2007,JUMO,4,-3.6
2007-12-20,2007,JUMO,4,-3.25
2008-02-12,2008,JUMO,4,-1.15
2008-03-19,2008,JUMO,4,-1.225
2008-04-23,2008,JUMO,4,-0.575
2008-05-21,2008,JUMO,4,-0.625
2008-06-25,2008,JUMO,4,-1.15
2008-07-30,2008,JUMO,4,-1.95
2008-08-28,2008,JUMO,4,-0.475
2008-10-03,2008,JUMO,4,-2.3
2008-10-31,2008,JUMO,4,-1.175
2008-12-01,2008,JUMO,4,-1.475
2009-01-22,2009,JUMO,4,-1.425
2009-03-11,2009,JUMO,4,-1.055
2009-05-06,2009,JUMO,4,-0.7
2009-07-24,2009,JUMO,4,-1.61
2009-08-19,2009,JUMO,4,-1.11
2009-09-11,2009,JUMO,4,-2.02
2009-10-15,2009,JUMO,4,-0.84
2009-12-18,2009,JUMO,4,-3.55
2010-01-26,2010,JUMO,4,-2.605
2010-03-18,2010,JUMO,4,-0.835
2010-04-21,2010,JUMO,4,-0.55
2010-05-19,2010,JUMO,4,-0.62
2010-06-16,2010,JUMO,4,
2010-07-28,2010,JUMO,4,-1.135
2010-08-25,2010,JUMO,4,-0.87
2010-09-29,2010,JUMO,4,-0.805
2010-10-20,2010,JUMO,4,-2.92
2010-11-17,2010,JUMO,4,-2.915
2010-12-22,2010,JUMO,4,-1.605
2011-01-26,2011,JUMO,4,-1.855
2011-02-24,2011,JUMO,4,-1.04
2011-03-23,2011,JUMO,4,-1.965
2011-04-28,2011,JUMO,4,-3.785
2011-05-25,2011,JUMO,4,-4.675
2011-07-14,2011,JUMO,4,-6.465
2011-08-03,2011,JUMO,4,-1.1
2011-08-29,2011,JUMO,4,-0.725
2011-09-29,2011,JUMO,4,-1.005
2011-10-24,2011,JUMO,4,-0.85
2011-12-02,2011,JUMO,4,-2.565
2012-02-07,2012,JUMO,4,-0.795
2012-02-28,2012,JUMO,4,-0.73
2012-03-28,2012,JUMO,4,-0.825
2012-04-27,2012,JUMO,4,-1.06
2012-05-30,2012,JUMO,4,-3
2012-06-20,2012,JUMO,4,-4.64
2012-07-19,2012,JUMO,4,-4.95
2012-08-21,2012,JUMO,4,-3.425
2012-09-19,2012,JUMO,4,-1.715
1992-03-12,1992,JUMO,5,-1.05
1992-04-21,1992,JUMO,5,-0.6
1992-05-20,1992,JUMO,5,-0.85
1992-05-23,1992,JUMO,5,-0.75
1992-07-02,1992,JUMO,5,-1.25
1992-07-09,1992,JUMO,5,-1.25
1992-07-22,1992,JUMO,5,-1.45
1992-08-06,1992,JUMO,5,-1.5
1992-08-20,1992,JUMO,5,-1.2
1992-09-23,1992,JUMO,5,-1.025
1992-10-20,1992,JUMO,5,-1.7
1992-11-18,1992,JUMO,5,-1.25
1993-01-13,1993,JUMO,5,-3
1993-02-12,1993,JUMO,5,-1.05
1993-03-16,1993,JUMO,5,-0.85
1993-04-22,1993,JUMO,5,-0.9
1993-05-21,1993,JUMO,5,-0.875
1993-06-16,1993,JUMO,5,-0.9
1993-07-15,1993,JUMO,5,-1.15
1993-08-10,1993,JUMO,5,-1
1993-09-16,1993,JUMO,5,-0.625
1993-10-21,1993,JUMO,5,-1.55
1993-11-23,1993,JUMO,5,-1.35
1993-12-02,1993,JUMO,5,-1.8
1993-12-21,1993,JUMO,5,-2.3
1994-01-14,1994,JUMO,5,-2.75
1994-02-11,1994,JUMO,5,-1.8
1994-03-03,1994,JUMO,5,-0.8
1994-03-11,1994,JUMO,5,-0.85
1994-04-07,1994,JUMO,5,-0.825
1994-05-05,1994,JUMO,5,-0.9
1994-06-02,1994,JUMO,5,-0.8
1994-07-07,1994,JUMO,5,-3
1994-07-28,1994,JUMO,5,-2.05
1994-08-25,1994,JUMO,5,-0.975
1994-09-09,1994,JUMO,5,-0.925
1994-10-13,1994,JUMO,5,-3.2
1994-10-28,1994,JUMO,5,-0.9
1994-11-22,1994,JUMO,5,-1.575
1994-12-21,1994,JUMO,5,-1.475
1995-01-10,1995,JUMO,5,-1.375
1995-02-09,1995,JUMO,5,-1.425
1995-03-08,1995,JUMO,5,-1.225
1995-04-05,1995,JUMO,5,-0.625
1995-05-04,1995,JUMO,5,-0.575
1995-06-01,1995,JUMO,5,-0.875
1995-06-28,1995,JUMO,5,-1
1995-07-28,1995,JUMO,5,-1.375
1995-08-23,1995,JUMO,5,-0.95
1995-09-14,1995,JUMO,5,-0.925
1995-10-20,1995,JUMO,5,-2.275
1995-12-01,1995,JUMO,5,-2.625
1996-01-19,1996,JUMO,5,-2.75
1996-02-15,1996,JUMO,5,-0.925
1996-03-19,1996,JUMO,5,-1.675
1996-04-24,1996,JUMO,5,-3.375
1996-05-22,1996,JUMO,5,-4.4
1996-06-19,1996,JUMO,5,-1.275
1996-08-01,1996,JUMO,5,-1.175
1996-09-04,1996,JUMO,5,-2.525
1996-10-03,1996,JUMO,5,-2.075
1996-11-01,1996,JUMO,5,-1.25
1996-12-03,1996,JUMO,5,-1.475
1997-01-09,1997,JUMO,5,-2.2
1997-02-11,1997,JUMO,5,-1.275
1997-03-13,1997,JUMO,5,-0.775
1997-04-21,1997,JUMO,5,-0.65
1997-05-21,1997,JUMO,5,-0.75
1997-05-27,1997,JUMO,5,-0.725
1997-06-24,1997,JUMO,5,-1.1
1997-07-22,1997,JUMO,5,-1.475
1997-09-16,1997,JUMO,5,-0.975
1997-10-09,1997,JUMO,5,-1.275
1997-10-27,1997,JUMO,5,-1.775
1997-11-18,1997,JUMO,5,-1.95
1997-12-17,1997,JUMO,5,-3.05
1998-01-12,1998,JUMO,5,-1.575
1998-02-11,1998,JUMO,5,-1.5
1998-03-10,1998,JUMO,5,-1.225
1998-04-16,1998,JUMO,5,-1.525
1998-05-16,1998,JUMO,5,-1.375
1998-05-27,1998,JUMO,5,-2.75
1998-06-24,1998,JUMO,5,-3.3
1998-07-23,1998,JUMO,5,-0.8
1998-08-19,1998,JUMO,5,-1.175
1998-09-16,1998,JUMO,5,-2.85
1998-10-14,1998,JUMO,5,-3.075
1998-11-18,1998,JUMO,5,-1.075
1998-12-18,1998,JUMO,5,-1.475
1999-01-13,1999,JUMO,5,-1.675
1999-02-16,1999,JUMO,5,-1.6
1999-03-22,1999,JUMO,5,-0.9
1999-04-08,1999,JUMO,5,-1.175
1999-05-07,1999,JUMO,5,-0.85
1999-06-03,1999,JUMO,5,-1.1
1999-07-08,1999,JUMO,5,-1.65
1999-08-06,1999,JUMO,5,-1.05
1999-09-08,1999,JUMO,5,-1.825
1999-10-05,1999,JUMO,5,-2.425
1999-11-02,1999,JUMO,5,-2.525
1999-12-14,1999,JUMO,5,-2.075
2000-01-11,2000,JUMO,5,-2.95
2000-02-16,2000,JUMO,5,-2.575
2000-03-24,2000,JUMO,5,-1.75
2000-04-13,2000,JUMO,5,-1.8
2000-06-08,2000,JUMO,5,-2.725
2000-07-18,2000,JUMO,5,-4.725
2000-08-11,2000,JUMO,5,-1.475
2000-09-07,2000,JUMO,5,-2.65
2000-10-15,2000,JUMO,5,-1.175
2000-11-21,2000,JUMO,5,-1.325
2000-12-15,2000,JUMO,5,-1.475
2001-01-11,2001,JUMO,5,-1.75
2001-02-06,2001,JUMO,5,-1.75
2001-03-09,2001,JUMO,5,-0.65
2001-04-16,2001,JUMO,5,-0.675
2001-05-10,2001,JUMO,5,-0.8
2001-06-18,2001,JUMO,5,-1.425
2001-07-11,2001,JUMO,5,-1.875
2001-08-14,2001,JUMO,5,-1.85
2001-09-13,2001,JUMO,5,-3.2
2001-10-11,2001,JUMO,5,-3.925
2001-11-07,2001,JUMO,5,-4.2
2001-12-04,2001,JUMO,5,-3.1
2002-01-03,2002,JUMO,5,-2.75
2002-02-07,2002,JUMO,5,-3.025
2002-03-07,2002,JUMO,5,-1.9
2002-04-08,2002,JUMO,5,-2.875
2002-05-15,2002,JUMO,5,-5
2002-06-18,2002,JUMO,5,-5.525
2002-07-24,2002,JUMO,5,-5
2002-08-21,2002,JUMO,5,-5.3
2002-09-18,2002,JUMO,5,-1.3
2002-10-16,2002,JUMO,5,-2.675
2002-11-06,2002,JUMO,5,-1.7
2002-12-11,2002,JUMO,5,-1.5
2003-01-08,2003,JUMO,5,-1.925
2003-02-05,2003,JUMO,5,-1.75
2003-03-12,2003,JUMO,5,-0.975
2003-04-10,2003,JUMO,5,-0.9
2003-04-30,2003,JUMO,5,-1.6
2003-05-29,2003,JUMO,5,-0.925
2003-06-29,2003,JUMO,5,-2.425
2003-07-23,2003,JUMO,5,-3.25
2003-08-21,2003,JUMO,5,-2.275
2003-09-17,2003,JUMO,5,-2.125
2003-10-21,2003,JUMO,5,-1.6
2003-11-19,2003,JUMO,5,-1.775
2003-12-18,2003,JUMO,5,-1.975
2004-01-22,2004,JUMO,5,-1.95
2004-02-20,2004,JUMO,5,-1.3
2004-03-17,2004,JUMO,5,-0.7
2004-04-14,2004,JUMO,5,-0.675
2004-05-14,2004,JUMO,5,-0.8
2004-05-25,2004,JUMO,5,-0.9
2004-06-28,2004,JUMO,5,-1.45
2004-09-22,2004,JUMO,5,-1.3
2004-10-14,2004,JUMO,5,-0.75
2004-11-17,2004,JUMO,5,-0.975
2004-12-16,2004,JUMO,5,-1.125
2005-02-03,2005,JUMO,5,-1.075
2005-03-02,2005,JUMO,5,-0.85
2005-04-07,2005,JUMO,5,-0.525
2005-05-19,2005,JUMO,5,-0.6
2005-06-22,2005,JUMO,5,-0.9
2005-07-27,2005,JUMO,5,-1.45
2005-08-24,2005,JUMO,5,-0.7
2005-10-05,2005,JUMO,5,-0.675
2005-12-01,2005,JUMO,5,-1.25
2006-01-13,2006,JUMO,5,-1.8
2006-02-09,2006,JUMO,5,-1.9
2006-03-08,2006,JUMO,5,-1
2006-04-12,2006,JUMO,5,-1.2
2006-05-18,2006,JUMO,5,-2.15
2006-06-12,2006,JUMO,5,-2.825
2006-07-11,2006,JUMO,5,-0.8
2006-08-14,2006,JUMO,5,-0.625
2006-09-22,2006,JUMO,5,-0.9
2006-10-19,2006,JUMO,5,-1.1
2006-11-16,2006,JUMO,5,-1.35
2006-12-14,2006,JUMO,5,-1.5
2007-01-17,2007,JUMO,5,-1.925
2007-02-13,2007,JUMO,5,-1.05
2007-03-15,2007,JUMO,5,-0.55
2007-04-18,2007,JUMO,5,-0.6
2007-05-23,2007,JUMO,5,-0.675
2007-06-27,2007,JUMO,5,-2.05
2007-07-25,2007,JUMO,5,-3.475
2007-08-23,2007,JUMO,5,-2.925
2007-09-27,2007,JUMO,5,-0.9
2007-10-25,2007,JUMO,5,-2.75
2007-11-20,2007,JUMO,5,-3.6
2007-12-20,2007,JUMO,5,-1.9
2008-02-12,2008,JUMO,5,-2.2
2008-03-19,2008,JUMO,5,-0.85
2008-04-23,2008,JUMO,5,-0.55
2008-05-21,2008,JUMO,5,-0.775
2008-06-25,2008,JUMO,5,-1.2
2008-07-30,2008,JUMO,5,-1.9
2008-08-28,2008,JUMO,5,-0.725
2008-10-03,2008,JUMO,5,-2.225
2008-10-31,2008,JUMO,5,-1.275
2008-12-01,2008,JUMO,5,-1.395
2009-01-22,2009,JUMO,5,-1.54
2009-03-11,2009,JUMO,5,-1.255
2009-05-06,2009,JUMO,5,-0.625
2009-07-24,2009,JUMO,5,
2009-08-19,2009,JUMO,5,-1.165
2009-09-11,2009,JUMO,5,-1.79
2009-10-15,2009,JUMO,5,-0.85
2009-12-18,2009,JUMO,5,-3.515
2010-01-26,2010,JUMO,5,-2.03
2010-03-18,2010,JUMO,5,-0.985
2010-04-21,2010,JUMO,5,-0.73
2010-05-19,2010,JUMO,5,-0.735
2010-06-16,2010,JUMO,5,-1.38
2010-07-28,2010,JUMO,5,-1.06
2010-08-25,2010,JUMO,5,-1.08
2010-09-29,2010,JUMO,5,-0.96
2010-10-20,2010,JUMO,5,-2.795
2010-11-17,2010,JUMO,5,-2.66
2010-12-22,2010,JUMO,5,-1.235
2011-01-26,2011,JUMO,5,-1.75
2011-02-24,2011,JUMO,5,-0.83
2011-03-23,2011,JUMO,5,-1.87
2011-04-28,2011,JUMO,5,-3.76
2011-05-25,2011,JUMO,5,-5.15
2011-07-14,2011,JUMO,5,-6.74
2011-08-03,2011,JUMO,5,-1.29
2011-08-29,2011,JUMO,5,-0.98
2011-09-29,2011,JUMO,5,-0.975
2011-10-24,2011,JUMO,5,-0.95
2011-12-02,2011,JUMO,5,-1.39
2012-02-07,2012,JUMO,5,-0.79
2012-02-28,2012,JUMO,5,-0.65
2012-03-28,2012,JUMO,5,-0.9
2012-04-27,2012,JUMO,5,-1.29
2012-05-30,2012,JUMO,5,-2.965
2012-06-20,2012,JUMO,5,-4.23
2012-07-19,2012,JUMO,5,-5.285
2012-08-21,2012,JUMO,5,-4.35
2012-09-19,2012,JUMO,5,-1.71
1994-03-11,1994,JUMO,1511,-0.825
1994-04-07,1994,JUMO,1511,-0.8
1994-05-05,1994,JUMO,1511,
1994-06-02,1994,JUMO,1511,-0.65
1994-07-07,1994,JUMO,1511,-2.075
1994-07-28,1994,JUMO,1511,-1.475
1994-08-25,1994,JUMO,1511,-0.625
1994-09-09,1994,JUMO,1511,-0.75
1994-10-13,1994,JUMO,1511,-2.125
1994-10-28,1994,JUMO,1511,-0.8
1994-11-22,1994,JUMO,1511,-1.7
1994-12-21,1994,JUMO,1511,-1.225
1995-01-10,1995,JUMO,1511,-1.4
1995-02-09,1995,JUMO,1511,-1.05
1995-03-08,1995,JUMO,1511,-1.2
1995-04-05,1995,JUMO,1511,-0.575
1995-05-04,1995,JUMO,1511,-0.475
1995-06-01,1995,JUMO,1511,-0.6
1995-06-28,1995,JUMO,1511,-0.725
1995-07-28,1995,JUMO,1511,-0.95
1995-08-23,1995,JUMO,1511,-0.575
1995-09-14,1995,JUMO,1511,-0.6
1995-10-20,1995,JUMO,1511,-1.25
1995-12-01,1995,JUMO,1511,-1.775
1996-01-19,1996,JUMO,1511,-2.45
1996-02-15,1996,JUMO,1511,-1
1996-03-19,1996,JUMO,1511,-2.25
1996-04-24,1996,JUMO,1511,-2.225
1996-05-22,1996,JUMO,1511,-3.025
1996-06-19,1996,JUMO,1511,-1.05
1996-08-01,1996,JUMO,1511,-0.65
1996-09-04,1996,JUMO,1511,-1.55
1996-10-03,1996,JUMO,1511,-1
1996-11-01,1996,JUMO,1511,-1.2
1996-12-03,1996,JUMO,1511,-2.925
1997-01-09,1997,JUMO,1511,-2.425
1997-02-11,1997,JUMO,1511,-2.625
1997-03-13,1997,JUMO,1511,-0.85
1997-04-21,1997,JUMO,1511,-0.525
1997-05-21,1997,JUMO,1511,-0.6
1997-05-27,1997,JUMO,1511,-0.6
1997-06-24,1997,JUMO,1511,-0.9
1997-07-22,1997,JUMO,1511,-1.1
1997-09-16,1997,JUMO,1511,-0.575
1997-10-09,1997,JUMO,1511,-1.05
1997-10-27,1997,JUMO,1511,-1.75
1997-11-18,1997,JUMO,1511,-2.75
1997-12-17,1997,JUMO,1511,-3.55
1998-01-12,1998,JUMO,1511,-1.85
1998-02-11,1998,JUMO,1511,-1.575
1998-03-10,1998,JUMO,1511,-1.25
1998-04-16,1998,JUMO,1511,-1.625
1998-05-16,1998,JUMO,1511,-1.05
1998-05-27,1998,JUMO,1511,-2.075
1998-06-24,1998,JUMO,1511,-2.65
1998-07-23,1998,JUMO,1511,-0.675
1998-08-19,1998,JUMO,1511,-0.925
1998-09-16,1998,JUMO,1511,-1.9
1998-10-14,1998,JUMO,1511,-2.15
